State,County Code,Year,Rows
State: 22,County code: 019,Year: 20180101,Rows: 133
State: 22,County code: 019,Year: 20190101,Rows: 128
State: 22,County code: 017,Year: 20100101,Rows: 162
State: 22,County code: 017,Year: 20110101,Rows: 161
State: 22,County code: 017,Year: 20120101,Rows: 159
State: 22,County code: 017,Year: 20130101,Rows: 170
State: 22,County code: 017,Year: 20140101,Rows: 189
State: 22,County code: 017,Year: 20150101,Rows: 208
State: 22,County code: 017,Year: 20160101,Rows: 174
State: 22,County code: 017,Year: 20170101,Rows: 167
State: 22,County code: 017,Year: 20180101,Rows: 168
State: 22,County code: 017,Year: 20190101,Rows: 168
State: 21,County code: 227,Year: 20100101,Rows: 204
State: 21,County code: 227,Year: 20110101,Rows: 194
State: 21,County code: 227,Year: 20120101,Rows: 190
State: 21,County code: 227,Year: 20130101,Rows: 188
State: 21,County code: 227,Year: 20140101,Rows: 201
State: 21,County code: 227,Year: 20150101,Rows: 186
State: 21,County code: 227,Year: 20160101,Rows: 184
State: 21,County code: 227,Year: 20170101,Rows: 192
State: 21,County code: 227,Year: 20180101,Rows: 192
State: 21,County code: 227,Year: 20190101,Rows: 9099
State: 21,County code: 199,Year: 20100101,Rows: 1464
State: 21,County code: 199,Year: 20110101,Rows: 4200
State: 21,County code: 199,Year: 20120101,Rows: 131
State: 21,County code: 199,Year: 20130101,Rows: 125
State: 21,County code: 199,Year: 20140101,Rows: 123
State: 21,County code: 199,Year: 20150101,Rows: 126
State: 21,County code: 199,Year: 20160101,Rows: 122
State: 21,County code: 199,Year: 20170101,Rows: 125
State: 21,County code: 199,Year: 20180101,Rows: 126
State: 21,County code: 199,Year: 20190101,Rows: 121
State: 21,County code: 195,Year: 20100101,Rows: 185
State: 21,County code: 195,Year: 20110101,Rows: 188
State: 21,County code: 195,Year: 20120101,Rows: 3859
State: 21,County code: 195,Year: 20130101,Rows: 8943
State: 21,County code: 195,Year: 20140101,Rows: 4890
State: 21,County code: 195,Year: 20150101,Rows: 187
State: 21,County code: 195,Year: 20160101,Rows: 183
State: 21,County code: 195,Year: 20170101,Rows: 185
State: 21,County code: 195,Year: 20180101,Rows: 7957
State: 21,County code: 195,Year: 20190101,Rows: 8881
State: 21,County code: 183,Year: 20100101,Rows: 26
State: 21,County code: 151,Year: 20100101,Rows: 125
State: 21,County code: 151,Year: 20110101,Rows: 123
State: 21,County code: 151,Year: 20120101,Rows: 122
State: 21,County code: 151,Year: 20130101,Rows: 123
State: 21,County code: 151,Year: 20140101,Rows: 122
State: 21,County code: 151,Year: 20150101,Rows: 128
State: 21,County code: 151,Year: 20160101,Rows: 131
State: 21,County code: 151,Year: 20170101,Rows: 126
State: 21,County code: 145,Year: 20100101,Rows: 126
State: 21,County code: 145,Year: 20110101,Rows: 125
State: 21,County code: 145,Year: 20120101,Rows: 125
State: 21,County code: 145,Year: 20130101,Rows: 126
State: 21,County code: 145,Year: 20140101,Rows: 122
State: 21,County code: 145,Year: 20150101,Rows: 129
State: 21,County code: 145,Year: 20160101,Rows: 124
State: 21,County code: 145,Year: 20170101,Rows: 3426
State: 21,County code: 145,Year: 20180101,Rows: 8884
State: 21,County code: 145,Year: 20190101,Rows: 8823
State: 21,County code: 117,Year: 20100101,Rows: 52
State: 21,County code: 111,Year: 20100101,Rows: 974
State: 21,County code: 111,Year: 20110101,Rows: 9171
State: 21,County code: 111,Year: 20120101,Rows: 19307
State: 21,County code: 111,Year: 20130101,Rows: 26869
State: 21,County code: 111,Year: 20140101,Rows: 26863
State: 21,County code: 111,Year: 20150101,Rows: 26867
State: 21,County code: 111,Year: 20160101,Rows: 26921
State: 21,County code: 111,Year: 20170101,Rows: 26849
State: 21,County code: 111,Year: 20180101,Rows: 26727
State: 21,County code: 111,Year: 20190101,Rows: 43929
State: 21,County code: 101,Year: 20100101,Rows: 127
State: 21,County code: 101,Year: 20110101,Rows: 122
State: 21,County code: 101,Year: 20120101,Rows: 126
State: 21,County code: 101,Year: 20130101,Rows: 123
State: 21,County code: 101,Year: 20140101,Rows: 123
State: 21,County code: 101,Year: 20150101,Rows: 122
State: 21,County code: 101,Year: 20160101,Rows: 125
State: 21,County code: 101,Year: 20170101,Rows: 124
State: 21,County code: 101,Year: 20180101,Rows: 7699
State: 21,County code: 101,Year: 20190101,Rows: 1435
State: 21,County code: 093,Year: 20100101,Rows: 191
State: 21,County code: 093,Year: 20110101,Rows: 3112
State: 21,County code: 093,Year: 20120101,Rows: 6116
State: 21,County code: 093,Year: 20130101,Rows: 5587
State: 21,County code: 093,Year: 20140101,Rows: 185
State: 21,County code: 093,Year: 20150101,Rows: 185
State: 21,County code: 093,Year: 20160101,Rows: 190
State: 21,County code: 093,Year: 20170101,Rows: 191
State: 21,County code: 093,Year: 20180101,Rows: 192
State: 21,County code: 093,Year: 20190101,Rows: 6780
State: 21,County code: 073,Year: 20100101,Rows: 122
State: 21,County code: 073,Year: 20110101,Rows: 107
State: 21,County code: 067,Year: 20100101,Rows: 254
State: 21,County code: 067,Year: 20110101,Rows: 234
State: 21,County code: 067,Year: 20120101,Rows: 122
State: 21,County code: 067,Year: 20130101,Rows: 124
State: 21,County code: 067,Year: 20140101,Rows: 123
State: 21,County code: 067,Year: 20150101,Rows: 123
State: 21,County code: 067,Year: 20160101,Rows: 129
State: 21,County code: 067,Year: 20170101,Rows: 126
State: 21,County code: 067,Year: 20180101,Rows: 791
State: 21,County code: 067,Year: 20190101,Rows: 8882
State: 21,County code: 059,Year: 20100101,Rows: 123
State: 21,County code: 059,Year: 20110101,Rows: 124
State: 21,County code: 059,Year: 20120101,Rows: 123
State: 21,County code: 059,Year: 20130101,Rows: 124
State: 21,County code: 059,Year: 20140101,Rows: 128
State: 21,County code: 059,Year: 20150101,Rows: 126
State: 21,County code: 059,Year: 20160101,Rows: 122
State: 21,County code: 059,Year: 20170101,Rows: 1889
State: 21,County code: 059,Year: 20180101,Rows: 8888
State: 21,County code: 059,Year: 20190101,Rows: 8820
State: 21,County code: 047,Year: 20100101,Rows: 122
State: 21,County code: 047,Year: 20110101,Rows: 122
State: 21,County code: 047,Year: 20120101,Rows: 123
State: 21,County code: 047,Year: 20130101,Rows: 122
State: 21,County code: 047,Year: 20140101,Rows: 122
State: 21,County code: 047,Year: 20150101,Rows: 125
State: 21,County code: 047,Year: 20160101,Rows: 125
State: 21,County code: 047,Year: 20170101,Rows: 135
State: 21,County code: 047,Year: 20180101,Rows: 128
State: 21,County code: 047,Year: 20190101,Rows: 127
State: 21,County code: 043,Year: 20100101,Rows: 123
State: 21,County code: 043,Year: 20110101,Rows: 122
State: 21,County code: 043,Year: 20120101,Rows: 125
State: 21,County code: 043,Year: 20130101,Rows: 124
State: 21,County code: 043,Year: 20140101,Rows: 124
State: 21,County code: 043,Year: 20150101,Rows: 122
State: 21,County code: 043,Year: 20160101,Rows: 126
State: 21,County code: 043,Year: 20170101,Rows: 123
State: 21,County code: 043,Year: 20180101,Rows: 128
State: 21,County code: 043,Year: 20190101,Rows: 123
State: 21,County code: 037,Year: 20100101,Rows: 3800
State: 21,County code: 037,Year: 20110101,Rows: 8885
State: 21,County code: 037,Year: 20120101,Rows: 4256
State: 21,County code: 037,Year: 20130101,Rows: 127
State: 21,County code: 037,Year: 20140101,Rows: 132
State: 21,County code: 037,Year: 20150101,Rows: 126
State: 21,County code: 037,Year: 20160101,Rows: 123
State: 21,County code: 037,Year: 20170101,Rows: 126
State: 21,County code: 037,Year: 20180101,Rows: 7930
State: 21,County code: 037,Year: 20190101,Rows: 8945
State: 21,County code: 029,Year: 20100101,Rows: 123
State: 21,County code: 029,Year: 20110101,Rows: 104
State: 21,County code: 019,Year: 20100101,Rows: 123
State: 21,County code: 019,Year: 20110101,Rows: 125
State: 21,County code: 019,Year: 20120101,Rows: 122
State: 21,County code: 019,Year: 20130101,Rows: 124
State: 21,County code: 019,Year: 20140101,Rows: 122
State: 21,County code: 019,Year: 20150101,Rows: 124
State: 21,County code: 019,Year: 20160101,Rows: 123
State: 21,County code: 019,Year: 20170101,Rows: 3933
State: 21,County code: 019,Year: 20180101,Rows: 8883
State: 21,County code: 019,Year: 20190101,Rows: 8820
State: 21,County code: 013,Year: 20100101,Rows: 62
State: 21,County code: 013,Year: 20110101,Rows: 65
State: 21,County code: 013,Year: 20120101,Rows: 63
State: 21,County code: 013,Year: 20130101,Rows: 61
State: 21,County code: 013,Year: 20140101,Rows: 63
State: 21,County code: 013,Year: 20150101,Rows: 63
State: 21,County code: 013,Year: 20160101,Rows: 62
State: 21,County code: 013,Year: 20170101,Rows: 61
State: 21,County code: 013,Year: 20180101,Rows: 61
State: 21,County code: 013,Year: 20190101,Rows: 61
State: 20,County code: 209,Year: 20100101,Rows: 305
State: 20,County code: 209,Year: 20110101,Rows: 303
State: 20,County code: 209,Year: 20120101,Rows: 305
State: 20,County code: 209,Year: 20130101,Rows: 189
State: 20,County code: 209,Year: 20140101,Rows: 183
State: 20,County code: 209,Year: 20150101,Rows: 182
State: 20,County code: 209,Year: 20160101,Rows: 183
State: 20,County code: 209,Year: 20170101,Rows: 6691
State: 20,County code: 209,Year: 20180101,Rows: 8821
State: 20,County code: 209,Year: 20190101,Rows: 8872
State: 20,County code: 191,Year: 20100101,Rows: 122
State: 20,County code: 191,Year: 20110101,Rows: 121
State: 20,County code: 191,Year: 20120101,Rows: 122
State: 20,County code: 191,Year: 20130101,Rows: 122
State: 20,County code: 191,Year: 20140101,Rows: 122
State: 20,County code: 191,Year: 20150101,Rows: 121
State: 20,County code: 191,Year: 20160101,Rows: 122
State: 20,County code: 191,Year: 20170101,Rows: 122
State: 20,County code: 191,Year: 20180101,Rows: 123
State: 20,County code: 191,Year: 20190101,Rows: 2731
State: 20,County code: 177,Year: 20100101,Rows: 122
State: 20,County code: 177,Year: 20110101,Rows: 122
State: 20,County code: 177,Year: 20120101,Rows: 122
State: 20,County code: 177,Year: 20130101,Rows: 122
State: 20,County code: 177,Year: 20140101,Rows: 122
State: 20,County code: 177,Year: 20150101,Rows: 123
State: 20,County code: 177,Year: 20160101,Rows: 122
State: 20,County code: 177,Year: 20170101,Rows: 4864
State: 20,County code: 177,Year: 20180101,Rows: 8760
State: 20,County code: 177,Year: 20190101,Rows: 8760
State: 20,County code: 173,Year: 20100101,Rows: 427
State: 20,County code: 173,Year: 20110101,Rows: 424
State: 20,County code: 173,Year: 20120101,Rows: 427
State: 20,County code: 173,Year: 20130101,Rows: 426
State: 20,County code: 173,Year: 20140101,Rows: 427
State: 20,County code: 173,Year: 20150101,Rows: 423
State: 20,County code: 173,Year: 20160101,Rows: 3997
State: 20,County code: 173,Year: 20170101,Rows: 9023
State: 20,County code: 173,Year: 20180101,Rows: 8884
State: 20,County code: 173,Year: 20190101,Rows: 8779
State: 20,County code: 107,Year: 20100101,Rows: 123
State: 20,County code: 107,Year: 20110101,Rows: 121
State: 20,County code: 107,Year: 20120101,Rows: 122
State: 20,County code: 107,Year: 20130101,Rows: 122
State: 20,County code: 091,Year: 20100101,Rows: 225
State: 20,County code: 091,Year: 20110101,Rows: 242
State: 20,County code: 091,Year: 20120101,Rows: 244
State: 20,County code: 091,Year: 20130101,Rows: 244
State: 20,County code: 091,Year: 20140101,Rows: 244
State: 20,County code: 091,Year: 20150101,Rows: 242
State: 20,County code: 091,Year: 20160101,Rows: 3987
State: 20,County code: 091,Year: 20170101,Rows: 8882
State: 20,County code: 091,Year: 20180101,Rows: 8882
State: 20,County code: 091,Year: 20190101,Rows: 8883
State: 19,County code: 193,Year: 20100101,Rows: 123
State: 19,County code: 193,Year: 20110101,Rows: 124
State: 19,County code: 193,Year: 20120101,Rows: 124
State: 19,County code: 193,Year: 20130101,Rows: 123
State: 19,County code: 193,Year: 20140101,Rows: 124
State: 19,County code: 193,Year: 20150101,Rows: 121
State: 19,County code: 193,Year: 20160101,Rows: 125
State: 19,County code: 193,Year: 20170101,Rows: 125
State: 19,County code: 193,Year: 20180101,Rows: 125
State: 19,County code: 193,Year: 20190101,Rows: 121
State: 19,County code: 177,Year: 20100101,Rows: 129
State: 19,County code: 177,Year: 20110101,Rows: 127
State: 19,County code: 177,Year: 20120101,Rows: 122
State: 19,County code: 177,Year: 20130101,Rows: 124
State: 19,County code: 177,Year: 20140101,Rows: 122
State: 19,County code: 177,Year: 20150101,Rows: 121
State: 19,County code: 177,Year: 20160101,Rows: 128
State: 19,County code: 177,Year: 20170101,Rows: 125
State: 19,County code: 177,Year: 20180101,Rows: 123
State: 19,County code: 177,Year: 20190101,Rows: 121
State: 19,County code: 171,Year: 20100101,Rows: 93
State: 19,County code: 171,Year: 20110101,Rows: 95
State: 19,County code: 163,Year: 20100101,Rows: 981
State: 19,County code: 163,Year: 20110101,Rows: 974
State: 19,County code: 163,Year: 20120101,Rows: 980
State: 19,County code: 163,Year: 20130101,Rows: 1044
State: 19,County code: 163,Year: 20140101,Rows: 925
State: 19,County code: 163,Year: 20150101,Rows: 919
State: 19,County code: 163,Year: 20160101,Rows: 927
State: 19,County code: 163,Year: 20170101,Rows: 855
State: 19,County code: 163,Year: 20180101,Rows: 793
State: 19,County code: 163,Year: 20190101,Rows: 18312
State: 19,County code: 155,Year: 20100101,Rows: 124
State: 19,County code: 155,Year: 20110101,Rows: 121
State: 19,County code: 155,Year: 20120101,Rows: 122
State: 19,County code: 155,Year: 20130101,Rows: 249
State: 19,County code: 155,Year: 20140101,Rows: 247
State: 19,County code: 155,Year: 20150101,Rows: 243
State: 19,County code: 155,Year: 20160101,Rows: 251
State: 19,County code: 155,Year: 20170101,Rows: 220
State: 19,County code: 155,Year: 20180101,Rows: 186
State: 19,County code: 155,Year: 20190101,Rows: 191
State: 19,County code: 153,Year: 20100101,Rows: 487
State: 19,County code: 153,Year: 20110101,Rows: 486
State: 19,County code: 153,Year: 20120101,Rows: 488
State: 19,County code: 153,Year: 20130101,Rows: 543
State: 19,County code: 153,Year: 20140101,Rows: 548
State: 19,County code: 153,Year: 20150101,Rows: 546
State: 19,County code: 153,Year: 20160101,Rows: 549
State: 19,County code: 153,Year: 20170101,Rows: 14132
State: 19,County code: 153,Year: 20180101,Rows: 18070
State: 19,County code: 153,Year: 20190101,Rows: 18047
State: 19,County code: 147,Year: 20100101,Rows: 125
State: 19,County code: 147,Year: 20110101,Rows: 126
State: 19,County code: 147,Year: 20120101,Rows: 126
State: 19,County code: 147,Year: 20130101,Rows: 125
State: 19,County code: 147,Year: 20140101,Rows: 126
State: 19,County code: 147,Year: 20150101,Rows: 123
State: 19,County code: 147,Year: 20160101,Rows: 134
State: 19,County code: 147,Year: 20170101,Rows: 127
State: 19,County code: 147,Year: 20180101,Rows: 123
State: 19,County code: 147,Year: 20190101,Rows: 134
State: 19,County code: 139,Year: 20100101,Rows: 621
State: 19,County code: 139,Year: 20110101,Rows: 743
State: 19,County code: 139,Year: 20120101,Rows: 744
State: 19,County code: 139,Year: 20130101,Rows: 799
State: 19,County code: 139,Year: 20140101,Rows: 809
State: 19,County code: 139,Year: 20150101,Rows: 800
State: 19,County code: 139,Year: 20160101,Rows: 802
State: 19,County code: 139,Year: 20170101,Rows: 741
State: 19,County code: 139,Year: 20180101,Rows: 675
State: 19,County code: 139,Year: 20190101,Rows: 678
State: 19,County code: 137,Year: 20100101,Rows: 128
State: 19,County code: 137,Year: 20110101,Rows: 123
State: 19,County code: 137,Year: 20120101,Rows: 129
State: 19,County code: 137,Year: 20130101,Rows: 124
State: 19,County code: 137,Year: 20140101,Rows: 131
State: 19,County code: 137,Year: 20150101,Rows: 125
State: 19,County code: 137,Year: 20160101,Rows: 129
State: 19,County code: 137,Year: 20170101,Rows: 125
State: 19,County code: 137,Year: 20180101,Rows: 126
State: 19,County code: 137,Year: 20190101,Rows: 121
State: 19,County code: 113,Year: 20100101,Rows: 487
State: 19,County code: 113,Year: 20110101,Rows: 486
State: 19,County code: 113,Year: 20120101,Rows: 366
State: 19,County code: 113,Year: 20130101,Rows: 486
State: 19,County code: 113,Year: 20140101,Rows: 481
State: 19,County code: 113,Year: 20150101,Rows: 486
State: 19,County code: 113,Year: 20160101,Rows: 920
State: 19,County code: 113,Year: 20170101,Rows: 17976
State: 19,County code: 113,Year: 20180101,Rows: 17946
State: 19,County code: 113,Year: 20190101,Rows: 17946
State: 19,County code: 111,Year: 20100101,Rows: 133
State: 19,County code: 111,Year: 20110101,Rows: 125
State: 19,County code: 111,Year: 20120101,Rows: 130
State: 19,County code: 111,Year: 20130101,Rows: 132
State: 19,County code: 111,Year: 20140101,Rows: 122
State: 19,County code: 111,Year: 20150101,Rows: 127
State: 19,County code: 111,Year: 20160101,Rows: 128
State: 19,County code: 111,Year: 20170101,Rows: 125
State: 19,County code: 111,Year: 20180101,Rows: 125
State: 19,County code: 111,Year: 20190101,Rows: 121
State: 19,County code: 103,Year: 20100101,Rows: 365
State: 19,County code: 103,Year: 20110101,Rows: 365
State: 19,County code: 103,Year: 20120101,Rows: 366
State: 19,County code: 103,Year: 20130101,Rows: 365
State: 19,County code: 103,Year: 20140101,Rows: 365
State: 19,County code: 103,Year: 20150101,Rows: 365
State: 19,County code: 103,Year: 20160101,Rows: 366
State: 19,County code: 103,Year: 20170101,Rows: 365
State: 19,County code: 103,Year: 20180101,Rows: 365
