128,State: 05\County code: 035\Year: 20120101\Rows: 122
128,State: 05\County code: 035\Year: 20130101\Rows: 119
128,State: 05\County code: 035\Year: 20140101\Rows: 122
128,State: 05\County code: 035\Year: 20150101\Rows: 121
128,State: 05\County code: 035\Year: 20160101\Rows: 121
128,State: 05\County code: 035\Year: 20170101\Rows: 122
128,State: 05\County code: 035\Year: 20180101\Rows: 122
128,State: 05\County code: 035\Year: 20190101\Rows: 121
133,State: 05\County code: 045\Year: 20100101\Rows: 176
133,State: 05\County code: 045\Year: 20110101\Rows: 166
133,State: 05\County code: 045\Year: 20120101\Rows: 89
136,State: 05\County code: 051\Year: 20100101\Rows: 121
136,State: 05\County code: 051\Year: 20110101\Rows: 122
136,State: 05\County code: 051\Year: 20120101\Rows: 151
136,State: 05\County code: 051\Year: 20130101\Rows: 176
136,State: 05\County code: 051\Year: 20140101\Rows: 183
136,State: 05\County code: 051\Year: 20150101\Rows: 151
136,State: 05\County code: 051\Year: 20160101\Rows: 153
136,State: 05\County code: 051\Year: 20170101\Rows: 152
136,State: 05\County code: 051\Year: 20180101\Rows: 153
136,State: 05\County code: 051\Year: 20190101\Rows: 151
144,State: 05\County code: 067\Year: 20100101\Rows: 120
144,State: 05\County code: 067\Year: 20110101\Rows: 117
144,State: 05\County code: 067\Year: 20120101\Rows: 115
144,State: 05\County code: 067\Year: 20130101\Rows: 114
144,State: 05\County code: 067\Year: 20140101\Rows: 121
144,State: 05\County code: 067\Year: 20150101\Rows: 121
144,State: 05\County code: 067\Year: 20160101\Rows: 121
144,State: 05\County code: 067\Year: 20170101\Rows: 122
144,State: 05\County code: 067\Year: 20180101\Rows: 122
144,State: 05\County code: 067\Year: 20190101\Rows: 121164,State: 05\County code: 107\Year: 20100101\Rows: 120
164,State: 05\County code: 107\Year: 20110101\Rows: 119
164,State: 05\County code: 107\Year: 20120101\Rows: 59
167,State: 05\County code: 113\Year: 20100101\Rows: 112
167,State: 05\County code: 113\Year: 20110101\Rows: 119
167,State: 05\County code: 113\Year: 20120101\Rows: 118
167,State: 05\County code: 113\Year: 20130101\Rows: 114
167,State: 05\County code: 113\Year: 20140101\Rows: 122
167,State: 05\County code: 113\Year: 20150101\Rows: 121
167,State: 05\County code: 113\Year: 20160101\Rows: 122
167,State: 05\County code: 113\Year: 20170101\Rows: 122
167,State: 05\County code: 113\Year: 20180101\Rows: 122
167,State: 05\County code: 113\Year: 20190101\Rows: 121
168,State: 05\County code: 115\Year: 20100101\Rows: 119
168,State: 05\County code: 115\Year: 20110101\Rows: 119
168,State: 05\County code: 115\Year: 20120101\Rows: 57
170,State: 05\County code: 119\Year: 20100101\Rows: 884
170,State: 05\County code: 119\Year: 20110101\Rows: 770
170,State: 05\County code: 119\Year: 20120101\Rows: 655
170,State: 05\County code: 119\Year: 20130101\Rows: 641
170,State: 05\County code: 119\Year: 20140101\Rows: 670
170,State: 05\County code: 119\Year: 20150101\Rows: 636
170,State: 05\County code: 119\Year: 20160101\Rows: 519
170,State: 05\County code: 119\Year: 20170101\Rows: 517
170,State: 05\County code: 119\Year: 20180101\Rows: 518
170,State: 05\County code: 119\Year: 20190101\Rows: 516
176,State: 05\County code: 131\Year: 20100101\Rows: 160
